Time [s],Value,Parity Error,Framing Error
15.5666800000,0x5C,,
15.5678250000,0x82,,
15.5689700000,0xCA,,
15.5701150000,0xF8,,
15.5712600000,0xF8,,
15.5724100000,0x0C,,
15.5735550000,0x9C,,
15.5747000000,0xCC,,
15.5758450000,0xCC,,
15.5769900000,0xAC,,
15.5781350000,0x9C,,
15.5792800000,0x8C,,
15.5804250000,0x8C,,
15.5815700000,0x5C,,
15.5827150000,0xB8,,
15.5838600000,0x5C,,
15.5850050000,0xE2,,
15.5861500000,0x7C,,
15.8151900000,0x3C,,
15.8163350000,0x80,,
15.8174800000,0x5C,,
15.8186250000,0xC0,,
15.8197700000,0x5C,,
15.8209150000,0x70,,
15.8220600000,0x5C,,
15.8232050000,0x60,,
15.8243550000,0x5C,,
15.8255000000,0x82,,
15.8266450000,0xCA,,
15.8277900000,0xF8,,
15.8289350000,0xF8,,
15.8300800000,0x0C,,
15.8312250000,0x9C,,
15.8323700000,0x9C,,
15.8335150000,0xCC,,
15.8346600000,0xAC,,
15.8358050000,0x9C,,
15.8369500000,0x8C,,
15.8380950000,0x8C,,
15.8392400000,0x5C,,
15.8403850000,0xE8,,
15.8415300000,0x5C,,
15.8426750000,0xE2,,
15.8438200000,0x7C,,
16.0832700000,0x3C,,
16.0844150000,0x80,,
16.0855600000,0x5C,,
16.0867050000,0xC0,,
16.0878500000,0x5C,,
16.0889950000,0x70,,
16.0901400000,0x5C,,
16.0912850000,0x60,,
16.0924300000,0x5C,,
16.0935750000,0x82,,
16.0947200000,0xCA,,
16.0958650000,0xF8,,
16.0970100000,0xF8,,
16.0981550000,0x8C,,
16.0993000000,0x0C,,
16.1004450000,0xEC,,
16.1015900000,0xCC,,
16.1027350000,0xAC,,
16.1038800000,0x9C,,
16.1050300000,0x8C,,
16.1061750000,0x8C,,
16.1073200000,0x5C,,
16.1084650000,0x88,,
16.1096100000,0x5C,,
16.1107550000,0xE2,,
16.1119000000,0x7C,,
16.3513500000,0x3C,,
16.3524950000,0x80,,
16.3536400000,0x5C,,
16.3547850000,0xC0,,
16.3559300000,0x5C,,
16.3570750000,0x70,,
16.3582200000,0x5C,,
16.3593650000,0x60,,
16.3605100000,0x5C,,
16.3616550000,0x82,,
16.3628000000,0xCA,,
16.3639450000,0xF8,,
16.3650900000,0xF8,,
16.3662350000,0x8C,,
16.3673800000,0x8C,,
16.3685250000,0x2C,,
16.3696700000,0xCC,,
16.3708150000,0xAC,,
16.3719600000,0x9C,,
16.3731050000,0x8C,,
16.3742500000,0x8C,,
16.3753950000,0x5C,,
16.3765400000,0xC8,,
16.3776850000,0x5C,,
16.3788300000,0xE2,,
16.3799750000,0x7C,,
16.6194250000,0x3C,,
16.6205700000,0x80,,
16.6217150000,0x5C,,
16.6228650000,0xC0,,
16.6240100000,0x5C,,
16.6251550000,0x70,,
16.6263000000,0x5C,,
16.6274450000,0x60,,
16.6285900000,0x5C,,
16.6297350000,0x82,,
16.6308800000,0xCA,,
16.6320250000,0xF8,,
